user_id_str,in_reply_to_screen_name,created_at,in_reply_to_status_id_str,in_reply_to_user_id_str,verified,location,geo_enabled,user_created_at,statuses_count,followers_count,favourites_count,user_lang,friends_count,country,place_type
2389617805,smartbindal,Thu Dec 08 00:11:29 +0000 2016,NA,456996318,FALSE,"London, England",TRUE,Fri Mar 14 18:17:24 +0000 2014,98520,2763,19073,en,208,United Kingdom,admin
3928993874,NA,Thu Dec 08 00:11:36 +0000 2016,NA,NA,FALSE,Republic of the Philippines,TRUE,Sat Oct 17 21:36:53 +0000 2015,993,94,586,en,186,Republic of the Philippines,city
2896431595,NA,Thu Dec 08 00:11:59 +0000 2016,NA,NA,FALSE,wao,TRUE,Tue Nov 11 10:14:00 +0000 2014,32931,386,13826,en,173,Republic of the Philippines,city
2389617805,Hsingh1976,Thu Dec 08 00:12:03 +0000 2016,NA,2567178062,FALSE,"London, England",TRUE,Fri Mar 14 18:17:24 +0000 2014,98521,2763,19073,en,208,United Kingdom,admin
356148473,NA,Thu Dec 08 00:12:02 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204869,20904,93450,en,2470,India,city
102708698,NA,Thu Dec 08 00:12:08 +0000 2016,NA,NA,FALSE,NA,TRUE,Thu Jan 07 15:29:19 +0000 2010,18395,129,4,en,260,Singapore,admin
837654193,NA,Thu Dec 08 00:12:27 +0000 2016,NA,NA,FALSE,"Nogori,penang,malaysia ",TRUE,Fri Sep 21 12:08:15 +0000 2012,14389,218,306,en,166,Malaysia,city
2389617805,bluvd18,Thu Dec 08 00:12:45 +0000 2016,NA,2483137662,FALSE,"London, England",TRUE,Fri Mar 14 18:17:24 +0000 2014,98522,2763,19073,en,208,United Kingdom,admin
1240153603,NA,Thu Dec 08 00:12:59 +0000 2016,NA,NA,FALSE,PH,TRUE,Mon Mar 04 00:18:52 +0000 2013,11492,403,34548,fil,350,Republika ng Pilipinas,city
4567387397,NA,Thu Dec 08 00:13:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288264,142,0,en,4,Russia,admin
558820248,NA,Thu Dec 08 00:13:05 +0000 2016,NA,NA,FALSE,Manila,TRUE,Fri Apr 20 15:48:43 +0000 2012,77501,3385,13130,en,1226,Republic of the Philippines,city
356148473,NA,Thu Dec 08 00:13:12 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204870,20904,93450,en,2470,India,city
356148473,NA,Thu Dec 08 00:14:37 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204871,20904,93450,en,2470,India,city
566211845,NA,Thu Dec 08 00:14:56 +0000 2016,NA,NA,FALSE,never in ur wildest dream,TRUE,Sun Apr 29 11:11:41 +0000 2012,39998,647,34983,en,389,Hong Kong,admin
2274379746,NA,Thu Dec 08 00:15:19 +0000 2016,NA,NA,FALSE,lipa city,TRUE,Fri Jan 03 11:34:57 +0000 2014,57348,1802,9440,en,931,Republic of the Philippines,admin
356148473,NA,Thu Dec 08 00:15:45 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204872,20904,93450,en,2470,India,city
496787664,NA,Thu Dec 08 00:15:47 +0000 2016,NA,NA,FALSE,"Johore, Malaysia",TRUE,Sun Feb 19 09:10:58 +0000 2012,30877,1633,1924,en,797,Malaysia,city
300048006,NA,Thu Dec 08 00:16:09 +0000 2016,NA,NA,FALSE,Attack Island,TRUE,Tue May 17 03:24:02 +0000 2011,23285,503,0,en,200,Indonesia,city
1687135538,NA,Thu Dec 08 00:17:02 +0000 2016,NA,NA,FALSE,Quezon Philippines,TRUE,Wed Aug 21 01:33:14 +0000 2013,3000,326,10704,en,470,Republic of the Philippines,city
96738481,jinnotan,Thu Dec 08 00:17:04 +0000 2016,8.07E+17,125656984,FALSE,DVO/KOR PH,TRUE,Mon Dec 14 10:46:57 +0000 2009,43104,712,26440,en,301,Republic of the Philippines,city
454860557,NA,Thu Dec 08 00:17:10 +0000 2016,NA,NA,FALSE,alor setar,TRUE,Wed Jan 04 13:27:18 +0000 2012,11359,122,415,en,286,Malaysia,city
24522977,NA,Thu Dec 08 00:17:10 +0000 2016,NA,NA,FALSE,"Long Island, New York ",TRUE,Sun Mar 15 13:26:46 +0000 2009,22802,778,1783,en,549,United States,city
356148473,NA,Thu Dec 08 00:17:11 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204873,20904,93450,en,2470,India,city
2982917942,NA,Thu Dec 08 00:17:20 +0000 2016,NA,NA,FALSE,"Tagaytay, Calabarzon",TRUE,Wed Jan 14 14:55:12 +0000 2015,13930,435,12339,en,380,Republic of the Philippines,city
908046217,NA,Thu Dec 08 00:17:28 +0000 2016,NA,NA,FALSE,Risk Everything,TRUE,Sat Oct 27 12:42:23 +0000 2012,11699,345,2186,en,404,Malaysia,city
274853235,NA,Thu Dec 08 00:17:30 +0000 2016,NA,NA,FALSE,MNL | RZL,TRUE,Thu Mar 31 04:25:29 +0000 2011,58042,2557,58867,en,998,Republic of the Philippines,city
144536152,NA,Thu Dec 08 00:17:38 +0000 2016,NA,NA,FALSE,"ÜT: 3.157715,101.58185",TRUE,Sun May 16 15:46:27 +0000 2010,3284,272,16,en,541,Malaysia,city
38640276,NA,Thu Dec 08 00:17:54 +0000 2016,NA,NA,FALSE,"Kuala Lumpur Federal Territory, Malaysia",TRUE,Fri May 08 10:18:56 +0000 2009,20826,1366,949,en,793,Malaysia,city
412112898,NA,Thu Dec 08 00:18:03 +0000 2016,NA,NA,FALSE,Jakarta,TRUE,Mon Nov 14 08:40:07 +0000 2011,11713,355,170,en,254,Indonesia,city
550147963,NA,Thu Dec 08 00:18:12 +0000 2016,NA,NA,FALSE,NA,TRUE,Tue Apr 10 14:18:05 +0000 2012,21461,556,14083,fil,549,Republika ng Pilipinas,city
1240153603,kiaratotits28,Thu Dec 08 00:18:14 +0000 2016,8.07E+17,1240153603,FALSE,PH,TRUE,Mon Mar 04 00:18:52 +0000 2013,11493,403,34548,fil,350,Republika ng Pilipinas,city
53545523,bornfreeonekiss,Thu Dec 08 00:18:15 +0000 2016,NA,982162994,FALSE,That Tiny Red Dot On The Map,TRUE,Sat Jul 04 00:30:45 +0000 2009,104095,335,532,en,145,Singapore,admin
237631571,NA,Thu Dec 08 00:18:16 +0000 2016,NA,NA,FALSE,kuala lumpur,TRUE,Thu Jan 13 07:59:14 +0000 2011,12493,314,4638,en,483,Malaysia,city
2614582362,NA,Thu Dec 08 00:18:22 +0000 2016,NA,NA,FALSE,NA,TRUE,Thu Jul 10 02:02:31 +0000 2014,273,80,0,ja,0,<U+65E5><U+672C>,city
356148473,NA,Thu Dec 08 00:18:43 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204874,20904,93450,en,2470,India,city
49110693,NA,Thu Dec 08 00:19:14 +0000 2016,NA,NA,TRUE,Pigfarts,TRUE,Sat Jun 20 20:28:41 +0000 2009,3970,1990930,883,en,457,United States,poi
305344787,NA,Thu Dec 08 00:19:17 +0000 2016,NA,NA,FALSE,"ÜT: 8.4899376,124.6266901",TRUE,Thu May 26 01:55:00 +0000 2011,3913,367,107,en,228,Republic of the Philippines,city
1679455056,NA,Thu Dec 08 00:19:26 +0000 2016,NA,NA,FALSE,NA,TRUE,Sun Aug 18 00:48:47 +0000 2013,27614,2158,36041,en,2233,Malaysia,city
971134333,NA,Thu Dec 08 00:19:30 +0000 2016,NA,NA,FALSE,probably at camp,TRUE,Mon Nov 26 01:38:28 +0000 2012,2524,482,9474,en,411,United States,city
2790467795,NA,Thu Dec 08 00:20:37 +0000 2016,NA,NA,FALSE,Mnl-Pampanga PH.,TRUE,Mon Sep 29 02:11:12 +0000 2014,4229,218,727,en,279,Republic of the Philippines,city
352089708,NA,Thu Dec 08 00:21:00 +0000 2016,NA,NA,FALSE,"Pittsburgh, PA",TRUE,Wed Aug 10 03:59:30 +0000 2011,48649,5658,38859,en,2092,United States,city
4567387397,NA,Thu Dec 08 00:21:01 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288272,142,0,en,4,Russia,city
1151027371,NA,Thu Dec 08 00:21:23 +0000 2016,NA,NA,FALSE,"Bamban, Tarlac",TRUE,Tue Feb 05 14:01:24 +0000 2013,12047,1271,2662,en,969,Republic of the Philippines,city
463960160,NA,Thu Dec 08 00:21:36 +0000 2016,NA,NA,FALSE,NA,TRUE,Sat Jan 14 17:37:03 +0000 2012,2502,171,3248,en,219,Malaysia,city
356148473,NA,Thu Dec 08 00:21:43 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204876,20904,93450,en,2470,India,city
764807966,NA,Thu Dec 08 00:21:46 +0000 2016,NA,NA,FALSE,Terengganu,TRUE,Sat Aug 18 01:30:30 +0000 2012,49026,617,314,en,418,Malaysia,city
2658694028,NA,Thu Dec 08 00:21:58 +0000 2016,NA,NA,FALSE,"Cuttack, India",TRUE,Sat Jul 19 05:03:44 +0000 2014,97970,2675,9219,en,94,India,city
60540967,NA,Thu Dec 08 00:23:00 +0000 2016,NA,NA,FALSE,NA,TRUE,Mon Jul 27 08:56:01 +0000 2009,5351,97,464,en,369,Singapore,admin
382934197,chumpchaty,Thu Dec 08 00:23:05 +0000 2016,8.07E+17,1667324233,FALSE,"RXS - ILO, PH",TRUE,Fri Sep 30 23:39:38 +0000 2011,27914,858,3617,en,423,Republic of the Philippines,city
356148473,NA,Thu Dec 08 00:23:04 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204877,20904,93450,en,2470,India,city
3545922319,NA,Thu Dec 08 00:23:05 +0000 2016,NA,NA,FALSE,"Hagonoy, Bulacan",TRUE,Sun Sep 13 05:38:10 +0000 2015,14913,563,2700,en,312,Republic of the Philippines,city
224051565,kyuzizi,Thu Dec 08 00:23:07 +0000 2016,NA,723884990,FALSE,NA,TRUE,Wed Dec 08 01:17:37 +0000 2010,274126,513,3258,en,486,Thailand,admin
7.93E+17,NA,Thu Dec 08 00:23:21 +0000 2016,NA,NA,FALSE,P H,TRUE,Sun Oct 30 03:36:57 +0000 2016,1171,51,93,en,58,Republic of the Philippines,city
3221058396,NA,Thu Dec 08 00:23:34 +0000 2016,NA,NA,FALSE,CPV's Property,TRUE,Wed May 20 06:31:11 +0000 2015,40355,1606,67775,en,742,Republic of the Philippines,city
578035899,NA,Thu Dec 08 00:24:04 +0000 2016,NA,NA,FALSE,"RZL, PH",TRUE,Sat May 12 10:57:48 +0000 2012,9859,527,4114,en,2081,Republic of the Philippines,city
416927664,NA,Thu Dec 08 00:24:09 +0000 2016,NA,NA,FALSE,Republic of the Philippines,TRUE,Sun Nov 20 09:26:37 +0000 2011,13025,275,3408,en,300,Republic of the Philippines,city
86694421,NA,Thu Dec 08 00:24:33 +0000 2016,NA,NA,FALSE,Malaysia,TRUE,Sun Nov 01 09:59:59 +0000 2009,345858,46123,4437,en,1253,Australia,city
86694421,NA,Thu Dec 08 00:24:34 +0000 2016,NA,NA,FALSE,Malaysia,TRUE,Sun Nov 01 09:59:59 +0000 2009,345859,46123,4437,en,1253,Australia,city
449545326,NA,Thu Dec 08 00:24:36 +0000 2016,NA,NA,FALSE,Kajang - Sungai Buloh,TRUE,Thu Dec 29 06:56:12 +0000 2011,43884,1062,10962,en,670,Malaysia,city
2389617805,rmoheeputh,Thu Dec 08 00:25:00 +0000 2016,NA,231806746,FALSE,"London, England",TRUE,Fri Mar 14 18:17:24 +0000 2014,98530,2763,19073,en,208,United Kingdom,admin
136974907,NA,Thu Dec 08 00:25:02 +0000 2016,NA,NA,FALSE,"Mariveles, Bataan, Philippines",TRUE,Sun Apr 25 12:26:44 +0000 2010,15619,775,2262,en,496,Republic of the Philippines,admin
92223120,NA,Thu Dec 08 00:25:03 +0000 2016,NA,NA,FALSE,jakarta,TRUE,Tue Nov 24 07:42:09 +0000 2009,11602,669,9,en,468,Indonesia,city
2242233074,NA,Thu Dec 08 00:25:13 +0000 2016,NA,NA,FALSE,"Birhen sa Lourdes, pasulod",TRUE,Thu Dec 12 11:37:20 +0000 2013,10362,497,1159,en,2536,Republic of the Philippines,city
41675703,NA,Thu Dec 08 00:25:23 +0000 2016,NA,NA,FALSE,"Scottsdale, AZ",TRUE,Thu May 21 20:55:31 +0000 2009,1948,1428,456,en,1005,Hong Kong,admin
624382465,ShahmiHeizen,Thu Dec 08 00:25:28 +0000 2016,8.07E+17,2217423512,FALSE,<U+9A6C><U+516D><U+7532>,TRUE,Mon Jul 02 05:06:02 +0000 2012,173910,14991,23257,en,4664,Malaysia,city
7.68E+17,NA,Thu Dec 08 00:26:43 +0000 2016,NA,NA,FALSE,NA,TRUE,Wed Aug 24 09:56:28 +0000 2016,336,697,429,en,638,Bangladesh,admin
755000334,NA,Thu Dec 08 00:26:47 +0000 2016,NA,NA,FALSE,"Damansara, Selangor",TRUE,Mon Aug 13 11:56:27 +0000 2012,15808,799,1937,en,471,Malaysia,city
62739694,NA,Thu Dec 08 00:26:56 +0000 2016,NA,NA,FALSE,forbes park makati ,TRUE,Tue Aug 04 06:37:10 +0000 2009,4998,347,749,en,674,Republic of the Philippines,city
26864669,NA,Thu Dec 08 00:27:08 +0000 2016,NA,NA,FALSE,"Sydney, Australia",TRUE,Thu Mar 26 22:00:57 +0000 2009,10542,935,58,en,741,Republic of the Philippines,city
333490640,NA,Thu Dec 08 00:27:31 +0000 2016,NA,NA,FALSE,HARAJUKU,TRUE,Mon Jul 11 16:33:09 +0000 2011,3355,1236,34,ja,198,United States,city
356148473,NA,Thu Dec 08 00:27:31 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204879,20904,93450,en,2470,India,city
350178333,NA,Thu Dec 08 00:27:39 +0000 2016,NA,NA,FALSE,Indonesia,TRUE,Sun Aug 07 10:04:37 +0000 2011,19607,906,180,id,500,Indonesia,city
356148473,NA,Thu Dec 08 00:27:39 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204880,20904,93450,en,2470,India,city
3317060077,NA,Thu Dec 08 00:27:47 +0000 2016,NA,NA,FALSE,Baguio City,TRUE,Sun Aug 16 16:35:44 +0000 2015,26063,26043,33218,en,98,Republic of the Philippines,admin
4567387397,NA,Thu Dec 08 00:28:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288274,142,0,en,4,Bangladesh,city
937400923,Ainasyfna,Thu Dec 08 00:28:42 +0000 2016,NA,1862539350,FALSE,NA,TRUE,Fri Nov 09 17:31:05 +0000 2012,58472,473,7573,en,413,Malaysia,city
2821058107,NA,Thu Dec 08 00:28:43 +0000 2016,NA,NA,FALSE,"Ohio, USA",TRUE,Sat Sep 20 04:17:50 +0000 2014,5302,141,487,en,180,Republic of the Philippines,city
4714167380,NA,Thu Dec 08 00:28:50 +0000 2016,NA,NA,FALSE,Kdrama world,TRUE,Tue Jan 05 15:23:34 +0000 2016,3759,110,994,en,199,Malaysia,city
57847208,NA,Thu Dec 08 00:28:55 +0000 2016,NA,NA,FALSE,"Davao City, Philippines",TRUE,Sat Jul 18 03:54:23 +0000 2009,857,135,75,en,83,Republic of the Philippines,city
4567387397,NA,Thu Dec 08 00:29:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288275,142,0,en,4,Mongolia,country
4567387397,NA,Thu Dec 08 00:29:03 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288276,142,0,en,4,Russia,city
2549802258,narendramodi,Thu Dec 08 00:29:07 +0000 2016,NA,18839785,FALSE,Haridwar,TRUE,Fri Jun 06 11:29:17 +0000 2014,760,41,226,en,109,India,city
356148473,NA,Thu Dec 08 00:29:21 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204881,20905,93450,en,2470,India,city
332178787,NA,Thu Dec 08 00:29:38 +0000 2016,NA,NA,FALSE,xavier's <U+2764><U+FE0F>,TRUE,Sat Jul 09 10:35:31 +0000 2011,22247,710,7207,en,587,Republic of the Philippines,city
333490640,NA,Thu Dec 08 00:29:51 +0000 2016,NA,NA,FALSE,HARAJUKU,TRUE,Mon Jul 11 16:33:09 +0000 2011,3356,1236,34,ja,198,United States,city
513044547,NA,Thu Dec 08 00:29:56 +0000 2016,NA,NA,FALSE,NA,TRUE,Sat Mar 03 10:49:22 +0000 2012,13316,736,2177,en,195,Republic of the Philippines,city
3315222865,khalish1178,Thu Dec 08 00:30:30 +0000 2016,NA,2712135565,FALSE,"New Taipei City, Taiwan",TRUE,Fri Aug 14 15:28:48 +0000 2015,20129,255,17469,en,565,Taiwan,city
875077392,saniel_m,Thu Dec 08 00:30:36 +0000 2016,8.07E+17,1490666143,FALSE,NA,TRUE,Fri Oct 12 06:51:08 +0000 2012,9066,350,4094,en,657,Republic of the Philippines,city
2988441572,NA,Thu Dec 08 00:30:38 +0000 2016,NA,NA,FALSE,"Amsterdam, The Netherlands| PH",TRUE,Sun Jan 18 11:51:35 +0000 2015,7710,389,4347,en,380,Republic of the Philippines,city
483004805,NA,Thu Dec 08 00:30:42 +0000 2016,NA,NA,FALSE,Sungai Buloh - Damansara ,TRUE,Sat Feb 04 14:56:48 +0000 2012,17333,410,140,en,257,Malaysia,city
747900350,albadwawi10,Thu Dec 08 00:30:53 +0000 2016,8.07E+17,747900350,FALSE,<U+0627><U+0644><U+0625><U+0645><U+0627><U+0631><U+0627><U+062A> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0645><U+062A><U+062D><U+062F><U+0629>,TRUE,Thu Aug 09 20:39:25 +0000 2012,19019,479,2713,en,451,Hashemite Kingdom of Jordan,admin
356148473,NA,Thu Dec 08 00:30:53 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204882,20905,93450,en,2470,India,city
7.41E+17,NA,Thu Dec 08 00:31:23 +0000 2016,NA,NA,FALSE,"Western Visayas, Republic of the Philippines",TRUE,Fri Jun 10 23:34:45 +0000 2016,5314,356,533,en,637,Republic of the Philippines,city
333490640,NA,Thu Dec 08 00:32:38 +0000 2016,NA,NA,FALSE,HARAJUKU,TRUE,Mon Jul 11 16:33:09 +0000 2011,3357,1236,34,ja,198,United States,city
1893453336,NA,Thu Dec 08 00:32:43 +0000 2016,NA,NA,FALSE,philippines,TRUE,Sun Sep 22 11:53:58 +0000 2013,4683,244,1043,en,208,Republic of the Philippines,city
7.11E+17,NA,Thu Dec 08 00:32:58 +0000 2016,NA,NA,FALSE,"San Fernando City, La Union",TRUE,Fri Mar 18 09:13:17 +0000 2016,546,79,508,en,130,Republic of the Philippines,city
68361497,NA,Thu Dec 08 00:33:17 +0000 2016,NA,NA,FALSE,God's ,TRUE,Mon Aug 24 08:29:42 +0000 2009,35555,1022,6310,en,466,Republic of the Philippines,city
321883442,NA,Thu Dec 08 00:33:19 +0000 2016,NA,NA,FALSE,"San Pedro, Calabarzon",TRUE,Wed Jun 22 08:48:41 +0000 2011,4329,391,3476,en,686,Republic of the Philippines,city
356148473,NA,Thu Dec 08 00:33:28 +0000 2016,NA,NA,FALSE,"Dhanbad, India",TRUE,Tue Aug 16 12:20:00 +0000 2011,204883,20905,93450,en,2470,India,city
4567387397,NA,Thu Dec 08 00:34:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288277,142,0,en,4,India,city
7.17E+17,NA,Thu Dec 08 00:34:11 +0000 2016,NA,NA,FALSE,"Rizal, Philippines",TRUE,Mon Apr 04 00:26:00 +0000 2016,2995,187,108,en,161,Republic of the Philippines,city
239307237,NA,Thu Dec 08 00:34:36 +0000 2016,NA,NA,FALSE,"Bandung, Indonesia",TRUE,Mon Jan 17 09:18:32 +0000 2011,3807,1195,90,en,320,Indonesia,city
144399210,NA,Thu Dec 08 00:34:57 +0000 2016,NA,NA,FALSE,malaysia,TRUE,Sun May 16 05:23:00 +0000 2010,5822,123,682,en,151,Malaysia,city
4825737128,NA,Thu Dec 08 00:35:07 +0000 2016,NA,NA,FALSE,"Kulim, Kedah",TRUE,Thu Jan 28 13:55:34 +0000 2016,494,83,3361,en,97,Malaysia,city
172214939,NA,Thu Dec 08 00:35:13 +0000 2016,NA,NA,FALSE,Jakarta,TRUE,Thu Jul 29 04:41:03 +0000 2010,11535,1017,62,en,515,Indonesia,city
81319590,NA,Thu Dec 08 00:35:41 +0000 2016,NA,NA,FALSE,NA,TRUE,Sat Oct 10 09:21:51 +0000 2009,62130,621,10903,en,498,Republic of the Philippines,city
2659175360,NA,Thu Dec 08 00:36:15 +0000 2016,NA,NA,FALSE,Republic of the Philippines,TRUE,Sat Jul 19 10:31:08 +0000 2014,11351,247,4989,en,251,Republic of the Philippines,city
37104861,NA,Thu Dec 08 00:36:22 +0000 2016,NA,NA,FALSE,Philippines,TRUE,Sat May 02 01:38:07 +0000 2009,6323,236,1729,en,234,Republic of the Philippines,city
1298673170,NA,Thu Dec 08 00:36:54 +0000 2016,NA,NA,FALSE,"Albay, Philippines",TRUE,Mon Mar 25 09:56:04 +0000 2013,1127,447,1259,en,894,Republic of the Philippines,city
2304720642,NA,Thu Dec 08 00:37:01 +0000 2016,NA,NA,FALSE,Pune India,TRUE,Wed Jan 22 11:49:59 +0000 2014,71822,5404,11590,en,5582,India,city
7.34E+17,NA,Thu Dec 08 00:37:28 +0000 2016,NA,NA,FALSE,"Davao City, Davao Region",TRUE,Sat May 21 05:56:29 +0000 2016,2435,132,4568,en,100,Republic of the Philippines,city
2389617805,pari25tri,Thu Dec 08 00:38:52 +0000 2016,NA,3182402035,FALSE,"London, England",TRUE,Fri Mar 14 18:17:24 +0000 2014,98537,2763,19073,en,208,United Kingdom,admin
4567387397,NA,Thu Dec 08 00:39:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288278,142,0,en,4,Russia,admin
4567387397,NA,Thu Dec 08 00:39:03 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288279,142,0,en,4,Bhutan,country
3234584406,NA,Thu Dec 08 00:39:20 +0000 2016,NA,NA,FALSE,"Vancouver, British Columbia",TRUE,Wed Jun 03 03:19:12 +0000 2015,46148,21,68,zh-CN,23,Canada,city
625582690,NA,Thu Dec 08 00:39:29 +0000 2016,NA,NA,FALSE,indonesia,TRUE,Tue Jul 03 14:02:03 +0000 2012,325,36,16,id,66,Indonesia,city
450281623,NA,Thu Dec 08 00:39:39 +0000 2016,NA,NA,FALSE,FEU-Tech <U+222B> BSSE,TRUE,Fri Dec 30 02:34:50 +0000 2011,9145,1092,7394,en,687,Republic of the Philippines,city
2171881670,NA,Thu Dec 08 00:39:54 +0000 2016,NA,NA,FALSE,vb court,TRUE,Sun Nov 03 09:33:48 +0000 2013,5952,378,3912,en,316,Republic of the Philippines,city
4567387397,NA,Thu Dec 08 00:40:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288280,142,0,en,4,Sri Lanka,country
258690273,NA,Thu Dec 08 00:40:06 +0000 2016,NA,NA,FALSE,"KT-TGB, MY",TRUE,Mon Feb 28 07:50:53 +0000 2011,62848,835,12911,en,493,Malaysia,city
215292728,NA,Thu Dec 08 00:40:12 +0000 2016,NA,NA,FALSE,World,TRUE,Sat Nov 13 14:46:18 +0000 2010,207789,860,2,en,4,Sri Lanka,country
117319866,NA,Thu Dec 08 00:40:21 +0000 2016,NA,NA,FALSE,Philippines,TRUE,Thu Feb 25 06:07:40 +0000 2010,10724,204,140,en,426,Republic of the Philippines,city
7.69E+17,NA,Thu Dec 08 00:40:27 +0000 2016,NA,NA,FALSE,"Ahmedabad, Gujarat <U+092D><U+093E><U+0930><U+0924>",TRUE,Sat Aug 27 07:53:10 +0000 2016,4,13,36,en,83,India,city
7.24E+17,pikuu_121,Thu Dec 08 00:40:27 +0000 2016,8.07E+17,2989310960,FALSE,NA,TRUE,Sun Apr 24 03:50:38 +0000 2016,25635,1060,3134,en,186,India,city
3183979044,NA,Thu Dec 08 00:40:48 +0000 2016,NA,NA,FALSE,NA,TRUE,Sun May 03 11:01:45 +0000 2015,840,80,182,en,119,Republic of the Philippines,city
1420693538,Gurmeetramrahim,Thu Dec 08 00:41:04 +0000 2016,NA,2852359916,FALSE,"Dharmkot, Moga, Punjab",TRUE,Sat May 11 13:48:18 +0000 2013,31497,1515,30369,en,39,India,city
151346751,NA,Thu Dec 08 00:41:35 +0000 2016,NA,NA,FALSE,NA,TRUE,Thu Jun 03 05:42:01 +0000 2010,25633,697,4168,en,363,Republic of the Philippines,city
7.46E+17,NA,Thu Dec 08 00:41:44 +0000 2016,NA,NA,FALSE,Malaysia,TRUE,Fri Jun 24 07:31:50 +0000 2016,7048,215,8180,en,167,Malaysia,city
2995938018,NA,Thu Dec 08 00:41:50 +0000 2016,NA,NA,FALSE,United Arab Emirates ,TRUE,Sun Jan 25 14:56:00 +0000 2015,9864,302,1033,en,256,Malaysia,city
196472235,NA,Thu Dec 08 00:42:14 +0000 2016,NA,NA,FALSE,NA,TRUE,Wed Sep 29 05:14:22 +0000 2010,18779,707,3479,en,497,Republic of the Philippines,city
1392223903,NA,Thu Dec 08 00:43:11 +0000 2016,NA,NA,FALSE,NA,TRUE,Tue Apr 30 14:32:55 +0000 2013,10822,3841,5008,en,281,Australia,city
282861110,NA,Thu Dec 08 00:43:16 +0000 2016,NA,NA,FALSE,depok,TRUE,Sat Apr 16 02:48:38 +0000 2011,2125,217,81,en,324,Indonesia,city
7.60E+17,NA,Thu Dec 08 00:43:20 +0000 2016,NA,NA,FALSE,NA,TRUE,Mon Aug 01 12:36:07 +0000 2016,6136,21,59,en,30,Republic of the Philippines,city
4268760073,NA,Thu Dec 08 00:43:37 +0000 2016,NA,NA,FALSE,Malaysia,TRUE,Tue Nov 17 14:48:05 +0000 2015,2352,127,792,en,112,Malaysia,city
7.02E+17,NA,Thu Dec 08 00:44:53 +0000 2016,NA,NA,FALSE,"Nabunturan, Davao Region",TRUE,Wed Feb 24 09:00:32 +0000 2016,414,69,361,en,85,Republic of the Philippines,city
8.02E+17,NA,Thu Dec 08 00:45:11 +0000 2016,NA,NA,FALSE,"Lungsod ng Quezon, Pambansang ",TRUE,Thu Nov 24 16:42:42 +0000 2016,22,38,109,en,141,Republic of the Philippines,city
218232053,NA,Thu Dec 08 00:45:13 +0000 2016,NA,NA,FALSE,"Mumbai , India ",TRUE,Sun Nov 21 19:53:17 +0000 2010,2764,3018,799,en,306,Sri Lanka,country
19023379,eamtrinidad,Thu Dec 08 00:45:22 +0000 2016,8.07E+17,7.45E+17,FALSE,300 Fox Way,TRUE,Thu Jan 15 14:36:09 +0000 2009,42198,352,396,en,136,Republic of the Philippines,city
7.54E+17,NA,Thu Dec 08 00:45:43 +0000 2016,NA,NA,FALSE,"Prosperidad, Caraga",TRUE,Sat Jul 16 05:15:37 +0000 2016,7556,467,4190,en,411,Republic of the Philippines,city
